412552,NC,Present,Mark Meadows,Republican
412553,NC,Present,George Holding,Republican
412555,ND,Present,Kevin Cramer,Republican
412557,NH,Present,Ann Kuster,Democrat
412558,NM,Present,Michelle Lujan Grisham,Democrat
412560,NY,Present,Grace Meng,Democrat
412561,NY,Present,Hakeem Jeffries,Democrat
412562,NY,Not Voting,Sean Maloney,Democrat
412563,NY,Present,Chris Collins,Republican
412564,OH,Present,Brad Wenstrup,Republican
412565,OH,Present,Joyce Beatty,Democrat
412566,OH,Present,David Joyce,Republican
412567,OK,Present,Jim Bridenstine,Republican
412568,OK,Present,Markwayne Mullin,Republican
412569,PA,Present,Scott Perry,Republican
412570,PA,Present,Keith Rothfus,Republican
412571,PA,Present,Matthew Cartwright,Democrat
412572,SC,Present,Tom Rice,Republican
412574,TX,Present,Randy Weber,Republican
412575,TX,Present,Beto O’Rourke,Democrat
412576,TX,Present,Joaquin Castro,Democrat
412578,TX,Present,Roger Williams,Republican
412579,TX,Present,Marc Veasey,Democrat
412580,TX,Present,Filemon Vela,Democrat
412581,UT,Present,Chris Stewart,Republican
412583,WA,Present,Derek Kilmer,Democrat
412584,WA,Present,Denny Heck,Democrat
412585,WI,Present,Mark Pocan,Democrat
412595,IL,Present,Robin Kelly,Democrat
412596,MO,Present,Jason Smith,Republican
412600,MA,Present,Katherine Clark,Democrat
412601,AL,Present,Bradley Byrne,Republican
412603,FL,Present,David Jolly,Republican
412604,FL,Present,Curtis Clawson,Republican
412605,VA,Present,David Brat,Republican
412606,NJ,Present,Donald Norcross,Democrat
412607,NC,Present,Alma Adams,Democrat
412608,AL,Present,Gary Palmer,Republican
412609,AR,Present,French Hill,Republican
412610,AR,Present,Bruce Westerman,Republican
412611,AZ,Present,Martha McSally,Republican
412612,AZ,Present,Ruben Gallego,Democrat
412613,CA,Present,Mark DeSaulnier,Democrat
412614,CA,Present,Steve Knight,Republican
412615,CA,Present,Pete Aguilar,Democrat
412616,CA,Present,Ted Lieu,Democrat
412617,CA,Present,Norma Torres,Democrat
412618,CA,Present,Mimi Walters,Republican
412619,CO,Present,Ken Buck,Republican
412620,FL,Present,Gwen Graham,Democrat
412621,FL,Present,Carlos Curbelo,Republican
412622,GA,Present,Buddy Carter,Republican
412623,GA,Present,Jody Hice,Republican
412624,GA,Present,Barry Loudermilk,Republican
412625,GA,Present,Rick Allen,Republican
412626,HI,Present,Mark Takai,Democrat
412627,IA,Present,Rod Blum,Republican
412628,IA,Present,David Young,Republican
412629,IL,Present,Mike Bost,Republican
412630,LA,Present,Ralph Abraham,Republican
412631,LA,Present,Garret Graves,Republican
412632,MA,Present,Seth Moulton,Democrat
412633,ME,Present,Bruce Poliquin,Republican
412634,MI,Present,John Moolenaar,Republican
412635,MI,Present,Mike Bishop,Republican
412636,MI,Present,Dave Trott,Republican
412637,MI,Present,Debbie Dingell,Democrat
412638,MI,Present,Brenda Lawrence,Democrat
412639,MN,Present,Tom Emmer,Republican
412640,MT,Present,Ryan Zinke,Republican
412641,NC,Present,David Rouzer,Republican
412642,NE,Present,Brad Ashford,Democrat
412643,NJ,Present,Tom MacArthur,Republican
412644,NJ,Present,Bonnie Watson Coleman,Democrat
412645,NV,Present,Cresent Hardy,Republican
412646,NY,Present,Lee Zeldin,Republican
412647,NY,Not Voting,Kathleen Rice,Democrat
412648,NY,Present,Elise Stefanik,Republican
412649,NY,Present,John Katko,Republican
412650,OK,Not Voting,Steve Russell,Republican
412651,PA,Present,Ryan Costello,Republican
412652,PA,Present,Brendan Boyle,Democrat
412653,TX,Present,John Ratcliffe,Republican
412654,TX,Present,Will Hurd,Republican
412655,TX,Present,Brian Babin,Republican
412656,UT,Present,Mia Love,Republican
412657,VA,Present,Donald Beyer,Democrat
412658,VA,Present,Barbara Comstock,Republican
412660,WA,Present,Dan Newhouse,Republican
412661,WI,Present,Glenn Grothman,Republican
412662,WV,Present,Alex Mooney,Republican
412663,WV,Present,Evan Jenkins,Republican
412670,NC,Present,Mark Walker,Republican
412672,NY,Present,Daniel Donovan,Republican
412673,MS,Present,Trent Kelly,Republican
412674,IL,Present,Darin LaHood,Republican
